X,Y,FID,GEODB_OID,GEODB_SUBT,OBJECTID,ASSETID,OWNER,MAINTRESP,LOCATIONID,IMAGEPATH,BIKEPARKTY,NUMSPACES,NUMUNITS,BPLEVEL,BPSTYLE,FINISH,MOUNTING,COVERED,BPFUND,ROTATION
-122.683996519312828,45.509773707851913,2175,2023,BPRackST,2023,5220-0001126,PDXTRANS,UNKNOWN,BF60024, ,5220,0,0, ,STAPLE, , ,U, ,65
-122.677117521218563,45.517087904057874,2176,2322,BPRackST,2322,5220-0001108,PDXTRANS,UNKNOWN,BF66164, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.676357940216263,45.520701349840465,2177,2623,BPRackST,2623,5220-0002954,PDXTRANS,PDXTRANS,BF65949, ,5220,2,0, ,STAPLE, , , , ,70
-122.684269355869375,45.528747914162089,2178,2824,BPRackST,2824,5220-0003150,PDXTRANS,PDXTRANS,BF27366, ,5220,2,0, ,STAPLE, , ,N,N,180
-122.616657124593942,45.537477109093317,2179,2224,BPRackST,2224,5220-0002922,PDXTRANS,PDXTRANS,BF25177, ,5220,0,0, ,STAPLE, , ,N, ,41
-122.677702128002693,45.524407730773454,2180,2521,BPRackST,2521,5220-0004085,PDXTRANS,PDXTRANS,BF28895, ,5220,1,0, ,STAPLE, , ,N,N,0
-122.679121969679002,45.53257351391391,2181,2722,BPRackST,2722,5220-0003050,PDXTRANS,PDXTRANS,BF30271, ,5220,2,0, ,STAPLE, , , , ,135
-122.68501778604363,45.522377815589081,2182,2024,BPRackST,2024,5220-0000210,PDXTRANS,UNKNOWN,BF66987, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.67695137043323,45.517993046487355,2183,2123,BPRackST,2123,5220-0002793,PDXTRANS,PDXTRANS,BF56725, ,5220,2,0, ,STAPLE, , ,N, ,0
-122.676321198076892,45.520692395893008,2184,2624,BPRackST,2624,5220-0002955,PDXTRANS,PDXTRANS,BF65949, ,5220,2,0, ,STAPLE, , , , ,70
-122.67669663395894,45.516975290958698,2185,2323,BPRackST,2323,5220-0000099,PDXTRANS,UNKNOWN,BF66164, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.684258263599091,45.528748124997193,2186,2825,BPRackST,2825,5220-0003151,PDXTRANS,PDXTRANS,BF27366, ,5220,2,0, ,STAPLE, , ,N,N,180
-122.659637218694186,45.516635293347051,2187,2225,BPRackST,2225,5220-0002924,PDXTRANS,PDXTRANS,BF39548, ,5220,0,0, ,STAPLE, , ,N, ,89
-122.679104393433178,45.53256274187126,2188,2723,BPRackST,2723,5220-0003049,PDXTRANS,PDXTRANS,BF30271, ,5220,2,0, ,STAPLE, , , , ,135
-122.685119813886047,45.522405098810637,2189,2025,BPRackST,2025,5220-0002695,PDXTRANS,PDXTRANS,BF66987, ,5220,0,0, ,STAPLE, , , , ,0
-122.679275388682726,45.525995959326231,2190,2522,BPRackST,2522,5220-0004086,PDXTRANS,PDXTRANS,BF30450, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.676705491152148,45.518446756866673,2191,2124,BPRackST,2124,5220-0002794,PDXTRANS,PDXTRANS,BF56725, ,5220,2,0, ,STAPLE, , ,N, ,0
-122.676328996642539,45.521586078791849,2192,2625,BPRackST,2625,5220-0002956,PDXTRANS,PDXTRANS,BF64268, ,5220,2,0, ,STAPLE, , , , ,70
-122.674746301476631,45.526004539874712,2193,2324,BPRackST,2324,5220-0000863,PDXTRANS,PDXTRANS,BF29099, ,5220,0,0, ,RIBBON, , ,U, ,0
-122.659636951277733,45.516815582277694,2194,2226,BPRackST,2226,5220-0002925,PDXTRANS,PDXTRANS,BF39548, ,5220,0,0, ,STAPLE, , ,N, ,88
-122.684313518696513,45.52872473928452,2195,2826,BPRackST,2826,5220-0003152,PDXTRANS,PDXTRANS,BF27366, ,5220,2,0, ,STAPLE, , ,N,N,180
-122.684599476714325,45.522087516625128,2196,2026,BPRackST,2026,5220-0000388,PDXTRANS,PDXTRANS,BF54855, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.673607358079735,45.523883624640909,2197,2125,BPRackST,2125,5220-0002795,PDXTRANS,PDXTRANS,BF28819, ,5220,2,0, ,STAPLE, , ,N, ,0
-122.676323896691812,45.521594467807205,2198,2626,BPRackST,2626,5220-0002957,PDXTRANS,PDXTRANS,BF64268, ,5220,2,0, ,STAPLE, , , , ,70
-122.678723501873378,45.532342904240785,2199,2724,BPRackST,2724,5220-0003052,PDXTRANS,PDXTRANS,BF30271, ,5220,2,0, ,STAPLE, , , , ,135
-122.679276183294434,45.526076012451526,2200,2523,BPRackST,2523,5220-0004087,PDXTRANS,PDXTRANS,BF30450, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.674667232023197,45.52589069843382,2201,2325,BPRackST,2325,5220-0002757,PDXTRANS,PDXTRANS,BF29076, ,5220,2,0, ,STAPLE, , , , ,0
-122.659633220819444,45.516998440209328,2202,2227,BPRackST,2227,5220-0002923,PDXTRANS,PDXTRANS,BF39548, ,5220,0,0, ,STAPLE, , ,N, ,0
-122.684800392807247,45.521715752906069,2203,2027,BPRackST,2027,5220-0000183,PDXTRANS,UNKNOWN,BF54855, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.684302426430975,45.52872495012388,2204,2827,BPRackST,2827,5220-0003153,PDXTRANS,PDXTRANS,BF27366, ,5220,2,0, ,STAPLE, , ,N,N,180
-122.676353124494142,45.521602507778134,2205,2627,BPRackST,2627,5220-0002958,PDXTRANS,PDXTRANS,BF64268, ,5220,2,0, ,STAPLE, , , , ,70
-122.673786774803645,45.52388023060734,2206,2126,BPRackST,2126,5220-0002796,PDXTRANS,PDXTRANS,BF28819, ,5220,2,0, ,STAPLE, , ,N, ,0
-122.675314998111418,45.525880230939137,2207,2326,BPRackST,2326,5220-0002758,PDXTRANS,PDXTRANS,BF29076, ,5220,0,0, ,STAPLE, , , , ,0
-122.678660017687619,45.532306129554243,2208,2725,BPRackST,2725,5220-0003053,PDXTRANS,PDXTRANS,BF30271, ,5220,2,0, ,STAPLE, , , , ,135
-122.677657476708944,45.526063857808914,2209,2228,BPRackST,2228,5220-0002634,PDXTRANS,PDXTRANS,BF28619, ,5220,0,0, ,STAPLE, , , , ,0
-122.683823526948501,45.522817359864071,2210,2028,BPRackST,2028,5220-0001625,PDXTRANS,PDXTRANS,BF67334, ,5220,0,0, ,STAPLE, , , , ,0
-122.684168550813752,45.525687065968626,2211,2524,BPRackST,2524,5220-0004088,PDXTRANS,PDXTRANS,BF27361, ,5220,1,0, ,STAPLE, , ,N,N,0
-122.684290893292797,45.528725016359587,2212,2828,BPRackST,2828,5220-0003154,PDXTRANS,PDXTRANS,BF27366, ,5220,2,0, ,STAPLE, , ,N,N,180
-122.675344519106787,45.523604008237392,2213,2628,BPRackST,2628,5220-0002959,PDXTRANS,PDXTRANS,BF28194, ,5220,2,0, ,STAPLE, , , , ,180
-122.683693571698853,45.530121363782385,2214,2327,BPRackST,2327,5220-0000611,PDXTRANS,PDXTRANS,BF29861, ,5220,0,0, ,ART, , ,U, ,0
-122.678627710414105,45.532287461234688,2215,2726,BPRackST,2726,5220-0003054,PDXTRANS,PDXTRANS,BF30271, ,5220,2,0, ,STAPLE, , , , ,135
-122.674239222680882,45.523759971119404,2216,2127,BPRackST,2127,5220-0002798,PDXTRANS,PDXTRANS,BF28796, ,5220,2,0, ,STAPLE, , ,N, ,0
-122.677671778659075,45.526436725692442,2217,2229,BPRackST,2229,5220-0002635,PDXTRANS,PDXTRANS,BF28619, ,5220,0,0, ,STAPLE, , , , ,0
-122.68364206316582,45.522768431102762,2218,2029,BPRackST,2029,5220-0001626,PDXTRANS,PDXTRANS,BF65970, ,5220,0,0, ,STAPLE, , , , ,0
-122.68515834220922,45.525645730353688,2219,2525,BPRackST,2525,5220-0004089,PDXTRANS,PDXTRANS,BF27405, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.678803324453654,45.519829085301993,2220,2328,BPRackST,2328,5220-0002686,PDXTRANS,PDXTRANS,BF58264, ,5220,0,0, ,STAPLE, , , , ,0
-122.684279801026946,45.528725227196745,2221,2829,BPRackST,2829,5220-0003155,PDXTRANS,PDXTRANS,BF27366, ,5220,2,0, ,STAPLE, , ,N,N,180
-122.676542350893413,45.524386046061529,2222,2629,BPRackST,2629,5220-0002960,PDXTRANS,PDXTRANS,BF28224, ,5220,2,0, ,STNLES, , , , ,180
-122.674063698998907,45.523763066183761,2223,2128,BPRackST,2128,5220-0002799,PDXTRANS,PDXTRANS,BF28796, ,5220,2,0, ,STAPLE, , ,N, ,0
-122.673460595251967,45.51699757918643,2224,2230,BPRackST,2230,5220-0000586,PDXTRANS,UNKNOWN,BF67262, ,5220,2,0, ,STAPLE, , ,N, ,0
-122.678573858125944,45.532256151938398,2225,2727,BPRackST,2727,5220-0003055,PDXTRANS,PDXTRANS,BF30271, ,5220,2,0, ,STAPLE, , , , ,135
-122.678490421569052,45.519748199413911,2226,2329,BPRackST,2329,5220-0000793,PDXTRANS,UNKNOWN,BF58264, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.682406417280575,45.522438086834136,2227,2030,BPRackST,2030,5220-0000205,PDXTRANS,UNKNOWN,BF65969, ,5220,0,0, ,STAPLE, , ,U, ,70
-122.684838468220491,45.525702940276986,2228,2526,BPRackST,2526,5220-0004090,PDXTRANS,PDXTRANS,BF29086, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.676533899366987,45.524054068676605,2229,2630,BPRackST,2630,5220-0002962,PDXTRANS,PDXTRANS,BF28224, ,5220,2,0, ,STNLES, , , , ,180
-122.684268926256479,45.528725433898835,2230,2830,BPRackST,2830,5220-0003132,PDXTRANS,PDXTRANS,BF27366, ,5220,2,0, ,STAPLE, , ,N,N,180
-122.673603434355954,45.523771180439141,2231,2129,BPRackST,2129,5220-0002800,PDXTRANS,PDXTRANS,BF28796, ,5220,2,0, ,STAPLE, , ,N, ,0
-122.673303277375311,45.516831626585756,2232,2231,BPRackST,2231,5220-0001084,PDXTRANS,PDXTRANS,BF67238, ,5220,2,0, ,STAPLE, , ,N, ,0
-122.678658811124251,45.517496277864765,2233,2330,BPRackST,2330,5220-0000100,PDXTRANS,UNKNOWN,BF66166, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.670802547512665,45.495775384168127,2234,2728,BPRackST,2728,5220-0003056,PDXTRANS,UNKNOWN,BF70301, ,5220,0,0, ,STAPLE, , , , ,0
-122.682802004078169,45.522543966150671,2235,2031,BPRackST,2031,5220-0002251,PDXTRANS,PDXTRANS,BF65969, ,5220,0,0, ,STAPLE, , , , ,70
-122.684257398999961,45.528725653001935,2236,2831,BPRackST,2831,5220-0003133,PDXTRANS,PDXTRANS,BF27366, ,5220,2,0, ,STAPLE, , ,N,N,180
-122.675330713302955,45.526712889475554,2237,2527,BPRackST,2527,5220-0004091,PDXTRANS,PDXTRANS,BF29253, ,5220,3,0, ,STAPLE, , ,N,N,0
-122.67768371954871,45.520301159663191,2238,2631,BPRackST,2631,5220-0002661,PDXTRANS,PDXTRANS,BF66961, ,5220,0,0, ,STAPLE, , , , ,25
-122.673551778935732,45.525067895059351,2239,2130,BPRackST,2130,5220-0002810,PDXTRANS,PDXTRANS,BF28116, ,5220,2,0, ,STAPLE, , ,N, ,180
-122.680772560450862,45.518066515618138,2240,2331,BPRackST,2331,5220-0001112,PDXTRANS,UNKNOWN,BF66168, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.678668075107751,45.518284995255144,2241,2232,BPRackST,2232,5220-0000097,PDXTRANS,PDXTRANS,BF67243, ,5220,2,0, ,STAPLE, , ,N, ,0
-122.682009582636582,45.523636948471314,2242,2832,BPRackST,2832,5220-0003156,PDXTRANS,PDXTRANS,BF28804, ,5220,2,0, ,STAPLE, , ,N,N,180
-122.67080311007966,45.495762979261436,2243,2729,BPRackST,2729,5220-0003057,PDXTRANS,UNKNOWN,BF70301, ,5220,0,0, ,STAPLE, , , , ,0
-122.682732251539932,45.522525296989912,2244,2032,BPRackST,2032,5220-0002702,PDXTRANS,PDXTRANS,BF65969, ,5220,0,0, ,STAPLE, , , , ,70
-122.673548630120862,45.524985644649433,2245,2131,BPRackST,2131,5220-0002811,PDXTRANS,PDXTRANS,BF28116, ,5220,2,0, ,STAPLE, , ,N, ,180
-122.675140897116762,45.526716212971465,2246,2528,BPRackST,2528,5220-0004092,PDXTRANS,PDXTRANS,BF29253, ,5220,3,0, ,STAPLE, , ,N,N,0
-122.678406013634131,45.519829775915852,2247,2632,BPRackST,2632,5220-0002688,PDXTRANS,PDXTRANS,BF58284, ,5220,0,0, ,STAPLE, , , , ,70
-122.681051514477858,45.518141139977317,2248,2332,BPRackST,2332,5220-0001111,PDXTRANS,UNKNOWN,BF66168, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.6785077143564,45.518241935005328,2249,2233,BPRackST,2233,5220-0000662,PDXTRANS,PDXTRANS,BF67243, ,5220,4,0, ,RIBBON, , ,N, ,0
-122.681997529890396,45.523637373657621,2250,2833,BPRackST,2833,5220-0003157,PDXTRANS,PDXTRANS,BF28804, ,5220,2,0, ,STAPLE, , ,N,N,180
-122.68399308227572,45.511486667724668,2251,2033,BPRackST,2033,5220-0002703,PDXTRANS,PDXTRANS,BF59190, ,5220,0,0, ,STAPLE, , , , ,0
-122.670803701389659,45.495751302194861,2252,2730,BPRackST,2730,5220-0003058,PDXTRANS,UNKNOWN,BF70301, ,5220,0,0, ,STAPLE, , , , ,0
-122.675508875910438,45.517420066931521,2253,2234,BPRackST,2234,5220-0000896,PDXTRANS,PDXTRANS,BF67240, ,5220,2,0, ,STAPLE, , ,N, ,0
-122.673577867742964,45.525778677890735,2254,2132,BPRackST,2132,5220-0002813,PDXTRANS,PDXTRANS,BF28117, ,5220,2,0, ,STAPLE, , ,N, ,180
-122.675113638922738,45.526718010196511,2255,2529,BPRackST,2529,5220-0004093,PDXTRANS,PDXTRANS,BF29253, ,5220,3,0, ,STAPLE, , ,N,N,0
-122.678042851381079,45.519729709011138,2256,2633,BPRackST,2633,5220-0002691,PDXTRANS,PDXTRANS,BF58283, ,5220,0,0, ,STAPLE, , , , ,65
-122.680909656175231,45.518102242553461,2257,2333,BPRackST,2333,5220-0002762,PDXTRANS,PDXTRANS,BF66168, ,5220,0,0, ,STAPLE, , , , ,0
-122.681986195748649,45.523637815428344,2258,2834,BPRackST,2834,5220-0003158,PDXTRANS,PDXTRANS,BF28804, ,5220,2,0, ,STAPLE, , ,N,N,180
-122.683805747247774,45.511834718937983,2259,2034,BPRackST,2034,5220-0002705,PDXTRANS,PDXTRANS,BF59190, ,5220,0,0, ,STAPLE, , , , ,0
-122.67848259979381,45.526417002375204,2260,2530,BPRackST,2530,5220-0004094,PDXTRANS,PDXTRANS,BF28310, ,5220,2,0, ,STAPLE, , ,N,Y,0
-122.680278826774682,45.516412490045234,2261,2634,BPRackST,2634,5220-0003063,PDXTRANS,PDXTRANS,BF63181, ,5220,2,0, ,STAPLE, , , , ,65
-122.67079078123885,45.496199941042285,2262,2731,BPRackST,2731,5220-0003059,PDXTRANS,UNKNOWN,BF70301, ,5220,0,0, ,STAPLE, , , , ,0
-122.675657978065374,45.517460799401675,2263,2235,BPRackST,2235,5220-0002685,PDXTRANS,PDXTRANS,BF67240, ,5220,2,0, ,STAPLE, , ,N, ,0
-122.681141847468936,45.518291918768192,2264,2334,BPRackST,2334,5220-0000679,PDXTRANS,UNKNOWN,BF66191, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.681974474414531,45.523637471769788,2265,2835,BPRackST,2835,5220-0003159,PDXTRANS,PDXTRANS,BF28804, ,5220,2,0, ,STAPLE, , ,N,N,180
-122.673576188332746,45.52573481101485,2266,2133,BPRackST,2133,5220-0002814,PDXTRANS,PDXTRANS,BF28117, ,5220,2,0, ,STAPLE, , ,N, ,180
-122.683794228895906,45.511856396123584,2267,2035,BPRackST,2035,5220-0002706,PDXTRANS,PDXTRANS,BF59190, ,5220,0,0, ,STAPLE, , , , ,0
-122.678482800982451,45.526359017707605,2268,2531,BPRackST,2531,5220-0004095,PDXTRANS,PDXTRANS,BF28310, ,5220,2,0, ,STAPLE, , ,N,Y,0
-122.681974410294629,45.512285302115608,2269,2635,BPRackST,2635,5220-0002963,PDXTRANS,PDXTRANS,BF63579, ,5220,2,0, ,STAPLE, , , , ,65
-122.674326802750812,45.523448289935885,2270,2401,BPRackST,2401,5220-0002823,PDXTRANS,PDXTRANS,BF28153, ,5220,2,0, ,STAPLE, , ,N, ,180
-122.681527822272059,45.528771513212433,2271,2236,BPRackST,2236,5220-0002673,PDXTRANS,PDXTRANS,BF29584, ,5220,0,0, ,STAPLE, , , , ,0
-122.670791226703443,45.496211597857936,2272,2732,BPRackST,2732,5220-0003060,PDXTRANS,UNKNOWN,BF70301, ,5220,0,0, ,STAPLE, , , , ,0
-122.67356590200167,45.525466126388366,2273,2134,BPRackST,2134,5220-0002815,PDXTRANS,PDXTRANS,BF28117, ,5220,2,0, ,STAPLE, , ,N, ,180
-122.681963035582626,45.523637984096048,2274,2836,BPRackST,2836,5220-0003160,PDXTRANS,PDXTRANS,BF28804, ,5220,2,0, ,STAPLE, , ,N,N,180
-122.684642572831393,45.509865990738419,2275,2036,BPRackST,2036,5220-0001970,PDXTRANS,PDXTRANS,BF59166, ,5220,0,0, ,STAPLE, , , , ,155
-122.681172352386554,45.518297549523787,2276,2335,BPRackST,2335,5220-0000680,PDXTRANS,UNKNOWN,BF66191, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.678486004970949,45.526442517608317,2277,2532,BPRackST,2532,5220-0004096,PDXTRANS,PDXTRANS,BF28310, ,5220,2,0, ,STAPLE, , ,N,Y,0
-122.68178721902828,45.512234890355636,2278,2636,BPRackST,2636,5220-0002964,PDXTRANS,PDXTRANS,BF63579, ,5220,2,0, ,STAPLE, , , , ,65
-122.681543425781413,45.528771236598836,2279,2237,BPRackST,2237,5220-0002672,PDXTRANS,PDXTRANS,BF29584, ,5220,0,0, ,STAPLE, , , , ,0
-122.681951087797032,45.523638346271987,2280,2837,BPRackST,2837,5220-0003161,PDXTRANS,PDXTRANS,BF28804, ,5220,2,0, ,STAPLE, , ,N,N,180
-122.684743758354998,45.509678612089694,2281,2037,BPRackST,2037,5220-0001971,PDXTRANS,PDXTRANS,BF59166, ,5220,0,0, ,STAPLE, , , , ,155
-122.671999644754578,45.521947605320008,2282,2336,BPRackST,2336,5220-0000769,PDXTRANS,PDXTRANS,BF58513, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.674333102473256,45.523612790782856,2283,2402,BPRackST,2402,5220-0002824,PDXTRANS,PDXTRANS,BF28153, ,5220,2,0, ,STAPLE, , ,N, ,180
-122.673372492665223,45.525606643876102,2284,2135,BPRackST,2135,5220-0002829,PDXTRANS,PDXTRANS,BF28124, ,5220,2,0, ,ART, , ,N, ,180
-122.669808932254909,45.496268777446886,2285,2733,BPRackST,2733,5220-0003061,PDXTRANS,PDXTRANS,BF70318, ,5220,0,0, ,STAPLE, , , , ,0
-122.68165000058093,45.512198058418598,2286,2637,BPRackST,2637,5220-0002965,PDXTRANS,PDXTRANS,BF63579, ,5220,2,0, ,STAPLE, , , , ,65
-122.682105151086503,45.528761277116054,2287,2238,BPRackST,2238,5220-0002671,PDXTRANS,PDXTRANS,BF29584, ,5220,0,0, ,STAPLE, , , , ,0
-122.683678717901785,45.531555464387225,2288,2533,BPRackST,2533,5220-0004097,PDXTRANS,PDXTRANS,BF30335, ,5220,2,0, ,STAPLE, , ,N,Y,0
-122.671614080406982,45.521843895980339,2289,2337,BPRackST,2337,5220-0001572,PDXTRANS,PDXTRANS,BF58513, ,5220,0,0, ,STAPLE, , , , ,0
-122.684817121791767,45.50954275783571,2290,2038,BPRackST,2038,5220-0001972,PDXTRANS,PDXTRANS,BF59166, ,5220,0,0, ,STAPLE, , , , ,155
-122.674346038784179,45.523947843705706,2291,2403,BPRackST,2403,5220-0002826,PDXTRANS,PDXTRANS,BF28154, ,5220,2,0, ,STAPLE, , ,N, ,180
-122.682006287892321,45.512417033647651,2292,2638,BPRackST,2638,5220-0002966,PDXTRANS,PDXTRANS,BF63586, ,5220,2,0, ,STAPLE, , , , ,65
-122.68193939189841,45.523638711365656,2293,2838,BPRackST,2838,5220-0003162,PDXTRANS,PDXTRANS,BF28804, ,5220,2,0, ,STAPLE, , ,N,N,180
-122.669810008859159,45.496283733704161,2294,2734,BPRackST,2734,5220-0003062,PDXTRANS,PDXTRANS,BF70318, ,5220,0,0, ,STAPLE, , , , ,0
-122.671836032335747,45.521903603572241,2295,2338,BPRackST,2338,5220-0001573,PDXTRANS,PDXTRANS,BF58513, ,5220,0,0, ,STAPLE, , , , ,0
-122.671945318080105,45.520282795056062,2296,2039,BPRackST,2039,5220-0001425,PDXTRANS,PDXTRANS,BF64244, ,5220,0,0, ,STAPLE, , , , ,0
-122.658673438365824,45.542404926330605,2297,2534,BPRackST,2534,5220-0004098,PDXTRANS,PDXTRANS,BF16283, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.673370393607499,45.525551810274905,2298,2136,BPRackST,2136,5220-0002830,PDXTRANS,PDXTRANS,BF28124, ,5220,2,0, ,ART, , ,N, ,180
-122.682116853701785,45.528761069270871,2299,2239,BPRackST,2239,5220-0002670,PDXTRANS,PDXTRANS,BF29584, ,5220,0,0, ,STAPLE, , , , ,0
-122.681804624126158,45.512363051059623,2300,2639,BPRackST,2639,5220-0002967,PDXTRANS,PDXTRANS,BF63586, ,5220,2,0, ,STAPLE, , , , ,65
-122.67435790350109,45.524257653581522,2301,2404,BPRackST,2404,5220-0002827,PDXTRANS,PDXTRANS,BF28154, ,5220,2,0, ,STAPLE, , ,N, ,180
-122.681927680597795,45.523638647279078,2302,2839,BPRackST,2839,5220-0003163,PDXTRANS,PDXTRANS,BF28804, ,5220,2,0, ,STAPLE, , ,N,N,180
-122.679866693799283,45.520789141471631,2303,2339,BPRackST,2339,5220-0001767,PDXTRANS,PDXTRANS,BF64484, ,5220,0,0, ,STAPLE, , , , ,0
-122.649198393552965,45.478305642369961,2304,2735,BPRackST,2735,5220-0001166,PDXTRANS,UNKNOWN,BF49512, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.674373650566395,45.52470802379208,2305,2137,BPRackST,2137,5220-0002831,PDXTRANS,PDXTRANS,BF28155, ,5220,2,0, ,STAPLE, , ,N, ,180
-122.677455303513099,45.521881098613164,2306,2040,BPRackST,2040,5220-0002717,PDXTRANS,PDXTRANS,BF64269, ,5220,0,0, ,STAPLE, , , , ,0
-122.658670077844135,45.542506522112951,2307,2535,BPRackST,2535,5220-0004099,PDXTRANS,PDXTRANS,BF16283, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.683179077900562,45.511852428653839,2308,2640,BPRackST,2640,5220-0002968,PDXTRANS,PDXTRANS,BF63711, ,5220,2,0, ,STAPLE, , , , ,155
-122.682787130486233,45.531561683973578,2309,2405,BPRackST,2405,5220-0002840,PDXTRANS,PDXTRANS,BF68340, ,5220,2,0, ,STAPLE, , ,N, ,0
-122.680410084197945,45.519805107780272,2310,2340,BPRackST,2340,5220-0001002,PDXTRANS,UNKNOWN,BF64485, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.680434321071402,45.520388902500933,2311,2240,BPRackST,2240,5220-0001110,PDXTRANS,PDXTRANS,BF58286, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.674384150583137,45.524982191763549,2312,2138,BPRackST,2138,5220-0002832,PDXTRANS,PDXTRANS,BF28155, ,5220,2,0, ,STAPLE, , ,N, ,180
-122.68191598498737,45.523639020406563,2313,2840,BPRackST,2840,5220-0003164,PDXTRANS,PDXTRANS,BF28804, ,5220,2,0, ,STAPLE, , ,N,N,180
-122.672694705934845,45.52461673409276,2314,2736,BPRackST,2736,5220-0003065,PDXTRANS,PDXTRANS,BF28912, ,5220,0,0, ,STAPLE, , , , ,0
-122.680320735186328,45.519970804577135,2315,2341,BPRackST,2341,5220-0000694,PDXTRANS,UNKNOWN,BF64485, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.677841277711977,45.521983947240543,2316,2041,BPRackST,2041,5220-0002718,PDXTRANS,PDXTRANS,BF64269, ,5220,0,0, ,STAPLE, , , , ,0
-122.684610319414446,45.530821755155308,2317,2406,BPRackST,2406,5220-0002850,PDXTRANS,PDXTRANS,BF29994, ,5220,2,0, ,STAPLE, , ,N, ,0
-122.683168947532721,45.5118496011548,2318,2641,BPRackST,2641,5220-0002969,PDXTRANS,PDXTRANS,BF63711, ,5220,2,0, ,STAPLE, , , , ,155
-122.674386565601338,45.525045250393681,2319,2139,BPRackST,2139,5220-0002833,PDXTRANS,PDXTRANS,BF28155, ,5220,2,0, ,STAPLE, , ,N, ,180
-122.661416964569668,45.556604614826725,2320,2536,BPRackST,2536,5220-0004100,PDXTRANS,PDXTRANS,BF23398, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.634332718581817,45.504854533477562,2321,2901,BPRackST,2901,5220-0003228,PDXTRANS,PDXTRANS,BF44173, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.683158450047742,45.511846529127006,2322,2642,BPRackST,2642,5220-0002970,PDXTRANS,PDXTRANS,BF63711, ,5220,2,0, ,STAPLE, , , , ,155
-122.581326181369505,45.520219257190426,2323,2902,BPRackST,2902,5220-0003229,PDXTRANS,PDXTRANS,BF50642, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.674397250757124,45.525360599879775,2324,2140,BPRackST,2140,5220-0002834,PDXTRANS,PDXTRANS,BF28156, ,5220,2,0, ,STAPLE, , ,N, ,180
-122.678957133342394,45.522282942192717,2325,2042,BPRackST,2042,5220-0002103,PDXTRANS,PDXTRANS,BF64270, ,5220,0,0, ,STAPLE, , , , ,0
-122.680364424900006,45.520246443958733,2326,2241,BPRackST,2241,5220-0000204,PDXTRANS,PDXTRANS,BF58266, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.680332264048857,45.519945718302367,2327,2342,BPRackST,2342,5220-0001010,PDXTRANS,UNKNOWN,BF64485, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.661419265123541,45.556636554266881,2328,2537,BPRackST,2537,5220-0004101,PDXTRANS,PDXTRANS,BF23398, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.681904281275052,45.523639167771229,2329,2841,BPRackST,2841,5220-0003165,PDXTRANS,PDXTRANS,BF28804, ,5220,2,0, ,STAPLE, , ,N,N,180
-122.684840468132634,45.530817379866171,2330,2407,BPRackST,2407,5220-0002851,PDXTRANS,PDXTRANS,BF29994, ,5220,2,0, ,STAPLE, , ,N, ,0
-122.679853311654867,45.516973476717176,2331,2737,BPRackST,2737,5220-0003018,PDXTRANS,PDXTRANS,BF57714, ,5220,2,0, ,STNLES, , , , ,155
-122.683147970983754,45.511843960410268,2332,2643,BPRackST,2643,5220-0002971,PDXTRANS,PDXTRANS,BF63711, ,5220,2,0, ,STAPLE, , , , ,155
-122.678741645351067,45.522225023983857,2333,2043,BPRackST,2043,5220-0002719,PDXTRANS,PDXTRANS,BF64270, ,5220,0,0, ,STAPLE, , , , ,0
-122.648716290986954,45.534951228964566,2334,2903,BPRackST,2903,5220-0003230,PDXTRANS,PDXTRANS,BF18270, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.680557743592914,45.520298036867501,2335,2242,BPRackST,2242,5220-0002680,PDXTRANS,PDXTRANS,BF58266, ,5220,0,0, ,STAPLE, , , , ,0
-122.674402395867773,45.525494942162616,2336,2141,BPRackST,2141,5220-0002835,PDXTRANS,PDXTRANS,BF28156, ,5220,2,0, ,STAPLE, , ,N, ,180
